Status,Ticket ID,Priority,Source,Topic,Agent Group,Agent Name,Created time,Expected SLA to resolve,Expected SLA to first response,First response time,SLA For first response,Resolution time,SLA For Resolution,Close time,Agent interactions,Survey results,Product group,Support Level,Country,Latitude,Longitude,Resolution_Duration,Response_Duration,Priority_Score,Performance_Bucket
Resolved,1103,Medium,Chat,Pricing and licensing,1st line support,Sheela Cutten,2023-01-13 12:58:56,2023-01-14 12:58:56,2023-01-13 13:00:56,2023-01-13 12:59:39.585,Within SLA,2023-01-13 13:19:55.416,Within SLA,,9.0,,Ready to use Software,Tier 1,Bulgaria,42.7249925,25.4833039,0.34983777777777775,0.012106944444444444,2,Fast
Closed,1104,Low,Email,Feature request,1st line support,Connor Danielovitch,2023-01-13 13:30:46,2023-01-15 13:30:46,2023-01-13 14:30:46,2023-01-13 13:37:07.145,Within SLA,2023-01-15 09:50:56.668,Within SLA,2023-01-18 02:50:09.567,3.0,5.0,Other,Tier 1,Italy,43.036776,12.678565,44.33629666666667,0.10587361111111111,1,Slow
Closed,1105,Low,Chat,Feature request,1st line support,Kristos Westoll,2023-01-13 06:47:37,2023-01-14 06:47:37,2023-01-13 06:49:37,2023-01-13 06:49:35.630,Within SLA,2023-01-13 09:11:25.357,Within SLA,2023-01-15 14:41:08.910,7.0,3.0,Other,Tier 1,Italy,43.036776,12.678565,2.3967658333333333,0.032952777777777775,1,Fast
In progress,1106,Low,Chat,Other,1st line support,Connor Danielovitch,2023-01-13 23:18:45,2023-01-14 23:18:45,2023-01-13 23:20:45,2023-01-13 23:20:43.777,Within SLA,,SLA Violated,,3.0,,Custom software development,Tier 1,Germany,51.165691,10.451526,,0.03299361111111111,1,
Closed,1107,Low,Email,Bug report,2nd line support,Michele Whyatt,2023-01-13 11:19:44,2023-01-15 11:19:44,2023-01-13 12:19:44,2023-01-13 11:34:07.762,Within SLA,2023-01-15 08:05:24.543,Within SLA,2023-01-15 11:12:25.378,1.0,5.0,Ready to use Software,Tier 2,Republic of Ireland,53.094024,-8.019675,44.76126194444445,0.23993388888888886,1,Slow
Closed,1108,Low,Email,Purchasing and invoicing,1st line support,Bernard Beckley,2023-01-13 02:10:18,2023-01-15 02:10:18,2023-01-13 03:10:18,2023-01-13 03:28:05.346,SLA Violated,2023-01-14 05:07:24.366,Within SLA,2023-01-16 18:08:35.263,4.0,4.0,Ready to use Software,Tier 1,Czech Republic,49.8037633,15.4749126,26.95176833333333,1.2964849999999999,1,Average
Closed,1109,High,Chat,Product setup,1st line support,Nicola Wane,2023-01-13 13:38:30,2023-01-14 13:38:30,2023-01-13 13:40:30,2023-01-13 13:38:53.827,Within SLA,2023-01-13 15:29:46.710,Within SLA,2023-01-17 06:36:45.502,3.0,3.0,Training and Consulting Services,Tier 1,France,48.864716,2.349014,1.8546416666666667,0.006618611111111112,3,Fast
Closed,1110,High,Email,Product setup,2nd line support,Adolpho Messingham,2023-01-13 21:32:08,2023-01-15 21:32:08,2023-01-13 22:32:08,2023-01-13 22:27:03.346,Within SLA,2023-01-15 14:06:02.184,Within SLA,2023-01-19 05:07:27.605,8.0,2.0,Ready to use Software,Tier 2,United Kingdom,55.378052,-3.435973,40.56505111111111,0.9153738888888889,3,Slow
In progress,1111,Low,Chat,Product setup,1st line support,Sheela Cutten,2023-01-13 02:49:26,2023-01-14 02:49:26,2023-01-13 02:51:26,2023-01-13 02:52:27.993,SLA Violated,,SLA Violated,,9.0,,Ready to use Software,Tier 1,Spain,39.67337,-4.767726,,0.05055361111111111,1,
In progress,1112,Low,Phone,Pricing and licensing,1st line support,Bernard Beckley,2023-01-13 02:22:58,2023-01-15 02:22:58,2023-01-13 02:24:58,2023-01-13 02:23:44.111,Within SLA,,SLA Violated,,2.0,,Ready to use Software,Tier 1,Republic of Ireland,53.094024,-8.019675,,0.012808611111111111,1,
Resolved,1113,Low,Chat,Product setup,1st line support,Bernard Beckley,2023-01-13 01:46:37,2023-01-14 01:46:37,2023-01-13 01:48:37,2023-01-13 01:46:51.422,Within SLA,2023-01-17 07:29:51.862,SLA Violated,,6.0,,Custom software development,Tier 1,Germany,51.165691,10.451526,101.72079500000001,0.004006111111111111,1,Slow
Closed,1114,Medium,Email,Product setup,1st line support,Connor Danielovitch,2023-01-13 07:20:20,2023-01-15 07:20:20,2023-01-13 08:20:20,2023-01-13 08:01:51.843,Within SLA,2023-01-15 06:43:44.003,Within SLA,2023-01-21 00:17:21.652,10.0,5.0,Other,Tier 1,Poland,52.536273,19.050639,47.39000083333333,0.6921786111111111,2,Slow
Resolved,1115,Low,Chat,Pricing and licensing,1st line support,Sheela Cutten,2023-01-13 23:22:08,2023-01-14 23:22:08,2023-01-13 23:24:08,2023-01-13 23:22:16.070,Within SLA,2023-01-14 05:14:59.328,Within SLA,,3.0,,Ready to use Software,Tier 1,Germany,51.165691,10.451526,5.880924444444445,0.0022416666666666665,1,Fast
Resolved,1116,Medium,Phone,Pricing and licensing,1st line support,Nicola Wane,2023-01-14 22:53:23,2023-01-16 22:53:23,2023-01-14 22:55:23,2023-01-14 22:54:39.449,Within SLA,2023-01-16 03:46:00.748,Within SLA,,7.0,,Training and Consulting Services,Tier 1,United Kingdom,55.378052,-3.435973,28.877152222222225,0.021235833333333332,2,Average
Closed,1126,Medium,Phone,Pricing and licensing,1st line support,Kristos Westoll,2023-01-15 13:10:36,2023-01-17 13:10:36,2023-01-15 13:12:36,2023-01-15 13:11:21.853,Within SLA,2023-01-19 09:22:43.893,SLA Violated,2023-01-20 04:15:17.640,3.0,1.0,Custom software development,Tier 1,United Kingdom,55.378052,-3.435973,92.2021925,0.012736944444444445,2,Slow
Resolved,1127,High,Email,Product setup,1st line support,Bernard Beckley,2023-01-15 06:08:54,2023-01-17 06:08:54,2023-01-15 07:08:54,2023-01-15 06:47:30.075,Within SLA,2023-01-15 07:23:23.466,Within SLA,,2.0,,Other,Tier 1,Czech Republic,49.8037633,15.4749126,1.2415183333333335,0.6433541666666667,3,Fast
Closed,1128,Low,Email,Other,1st line support,Bernard Beckley,2023-01-15 10:11:34,2023-01-17 10:11:34,2023-01-15 11:11:34,2023-01-15 11:03:47.800,Within SLA,2023-01-17 07:11:51.202,Within SLA,2023-01-18 23:31:09.366,4.0,3.0,Ready to use Software,Tier 1,Germany,51.165691,10.451526,45.00477833333333,0.8705,1,Slow
Closed,1129,High,Phone,Pricing and licensing,1st line support,Kristos Westoll,2023-01-15 02:01:36,2023-01-17 02:01:36,2023-01-15 02:03:36,2023-01-15 02:02:21.163,Within SLA,2023-01-16 14:49:44.737,Within SLA,2023-01-18 16:30:05.795,2.0,5.0,Custom software development,Tier 1,Slovenia,46.1491664,14.9860106,36.80242694444444,0.012545277777777777,3,Slow
In progress,1130,Medium,Chat,Product setup,1st line support,Connor Danielovitch,2023-01-16 05:12:59,2023-01-17 05:12:59,2023-01-16 05:14:59,2023-01-16 05:14:35.188,Within SLA,,SLA Violated,,6.0,,Ready to use Software,Tier 1,Spain,39.67337,-4.767726,,0.02671888888888889,2,
Closed,1131,Low,Email,Product setup,1st line support,Sheela Cutten,2023-01-16 20:38:34,2023-01-18 20:38:34,2023-01-16 21:38:34,2023-01-16 21:35:38.891,Within SLA,2023-01-16 22:40:38.689,Within SLA,2023-01-20 05:35:10.396,1.0,5.0,Ready to use Software,Tier 1,Czech Republic,49.8037633,15.4749126,2.034635833333333,0.9513586111111111,1,Fast
Closed,1132,Low,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-01-16 15:44:20,2023-01-18 15:44:20,2023-01-16 16:44:20,2023-01-16 16:39:29.422,Within SLA,2023-01-17 12:05:13.440,Within SLA,2023-01-22 20:45:33.952,9.0,3.0,Training and Consulting Services,Tier 1,Austria,47.6964719,13.3457347,20.348177777777778,0.9192838888888889,1,Average
Resolved,1133,High,Chat,Product setup,1st line support,Bernard Beckley,2023-01-16 19:19:41,2023-01-17 19:19:41,2023-01-16 19:21:41,2023-01-16 19:19:48.613,Within SLA,2023-01-17 12:08:15.116,Within SLA,,3.0,,Ready to use Software,Tier 1,Bulgaria,42.7249925,25.4833039,16.80947666666667,0.0021147222222222223,3,Average
Closed,1134,Low,Chat,Product setup,1st line support,Sheela Cutten,2023-01-16 12:50:35,2023-01-17 12:50:35,2023-01-16 12:52:35,2023-01-16 12:51:00.245,Within SLA,2023-01-16 17:37:43.459,Within SLA,2023-01-20 18:38:43.224,60.0,5.0,Custom software development,Tier 1,Spain,39.67337,-4.767726,4.785683055555555,0.0070125000000000005,1,Fast
Resolved,1135,Low,Phone,Bug report,2nd line support,Adolpho Messingham,2023-01-16 14:37:40,2023-01-18 14:37:40,2023-01-16 14:39:40,2023-01-16 14:40:46.740,SLA Violated,2023-01-16 19:04:13.525,Within SLA,,1.0,,Training and Consulting Services,Tier 2,Poland,52.536273,19.050639,4.442645833333334,0.05187222222222222,1,Fast
Resolved,1136,Low,Email,Bug report,1st line support,Sheela Cutten,2023-01-16 15:35:28,2023-01-18 15:35:28,2023-01-16 16:35:28,2023-01-16 16:08:01.741,Within SLA,2023-01-17 11:41:21.821,Within SLA,,10.0,,Ready to use Software,Tier 1,Germany,51.165691,10.451526,20.09828361111111,0.5427058333333333,1,Average
Resolved,1137,Low,Email,Feature request,1st line support,Kristos Westoll,2023-01-16 07:57:01,2023-01-18 07:57:01,2023-01-16 08:57:01,2023-01-16 08:11:48.199,Within SLA,2023-01-18 02:08:31.725,Within SLA,,1.0,,Ready to use Software,Tier 1,Italy,43.036776,12.678565,42.19186805555556,0.24644416666666666,1,Slow
Resolved,1138,Low,Email,Product setup,2nd line support,Heather Urry,2023-01-17 01:30:29,2023-01-19 01:30:29,2023-01-17 02:30:29,2023-01-17 08:53:20.063,SLA Violated,2023-01-18 08:04:50.081,Within SLA,,1.0,,Ready to use Software,Tier 2,Spain,39.67337,-4.767726,30.5725225,7.380850833333333,1,Average
Closed,1139,Low,Chat,Feature request,1st line support,Nicola Wane,2023-01-17 11:23:12,2023-01-18 11:23:12,2023-01-17 11:25:12,2023-01-17 11:27:11.195,SLA Violated,2023-01-17 23:26:57.206,Within SLA,2023-01-18 21:05:43.681,6.0,1.0,Custom software development,Tier 1,Italy,43.036776,12.678565,12.062557222222221,0.06644305555555555,1,Fast
Resolved,1140,Low,Chat,Purchasing and invoicing,1st line support,Connor Danielovitch,2023-01-17 14:03:25,2023-01-18 14:03:25,2023-01-17 14:05:25,2023-01-17 14:03:47.237,Within SLA,2023-01-23 08:16:16.959,SLA Violated,,6.0,,Training and Consulting Services,Tier 1,Greece,39.368279,21.863141,138.21443305555556,0.006176944444444444,1,Slow
Resolved,1141,Low,Chat,Other,1st line support,Nicola Wane,2023-01-17 00:04:06,2023-01-18 00:04:06,2023-01-17 00:06:06,2023-01-17 00:04:29.168,Within SLA,2023-01-18 05:24:11.228,SLA Violated,,3.0,,Ready to use Software,Tier 1,Germany,51.165691,10.451526,29.334785555555555,0.0064355555555555555,1,Average
Closed,1142,Low,Email,Pricing and licensing,1st line support,Nicola Wane,2023-01-17 16:42:23,2023-01-19 16:42:23,2023-01-17 17:42:23,2023-01-17 17:00:19.226,Within SLA,2023-01-18 19:31:50.145,Within SLA,2023-01-22 16:25:53.103,5.0,1.0,Ready to use Software,Tier 1,Greece,39.368279,21.863141,26.824206944444445,0.29895166666666667,1,Average
Resolved,1143,Low,Email,Other,2nd line support,Adolpho Messingham,2023-01-17 23:31:47,2023-01-19 23:31:47,2023-01-18 00:31:47,2023-01-18 00:19:54.993,Within SLA,2023-01-18 01:20:43.055,Within SLA,,2.0,,Training and Consulting Services,Tier 2,Republic of Ireland,53.094024,-8.019675,1.8155708333333334,0.8022202777777777,1,Fast
Closed,1144,Low,Email,Pricing and licensing,1st line support,Nicola Wane,2023-01-17 23:24:52,2023-01-19 23:24:52,2023-01-18 00:24:52,2023-01-18 00:24:44.867,Within SLA,2023-01-18 18:49:55.204,Within SLA,2023-01-24 11:50:18.528,9.0,4.0,Ready to use Software,Tier 1,Republic of Ireland,53.094024,-8.019675,19.417556666666666,0.9980186111111111,1,Average
Resolved,1145,Medium,Email,Product setup,1st line support,Nicola Wane,2023-01-17 15:52:09,2023-01-19 15:52:09,2023-01-17 16:52:09,2023-01-17 16:29:17.433,Within SLA,2023-01-18 11:55:59.080,Within SLA,,1.0,,Ready to use Software,Tier 1,France,48.864716,2.349014,20.06391111111111,0.6190091666666666,2,Average
Closed,1146,Low,Email,Pricing and licensing,2nd line support,Adolpho Messingham,2023-01-18 02:02:20,2023-01-20 02:02:20,2023-01-18 03:02:20,2023-01-18 02:41:38.030,Within SLA,2023-01-19 07:13:39.355,Within SLA,2023-01-20 03:16:40.933,8.0,3.0,Ready to use Software,Tier 2,Italy,43.036776,12.678565,29.18870972222222,0.6550083333333334,1,Average
Closed,1147,Low,Email,Product setup,1st line support,Sheela Cutten,2023-01-18 10:59:28,2023-01-20 10:59:28,2023-01-18 11:59:28,2023-01-18 17:43:11.429,SLA Violated,2023-01-19 23:48:34.087,Within SLA,2023-01-21 05:10:24.451,1.0,3.0,Custom software development,Tier 1,Germany,51.165691,10.451526,36.8183575,6.728730277777778,1,Slow
Closed,1148,Low,Email,Pricing and licensing,1st line support,Sheela Cutten,2023-01-18 08:59:26,2023-01-20 08:59:26,2023-01-18 09:59:26,2023-01-18 09:18:42.754,Within SLA,2023-01-19 04:42:49.548,Within SLA,2023-01-24 09:37:03.539,4.0,3.0,Ready to use Software,Tier 1,Italy,43.036776,12.678565,19.723207777777777,0.32132055555555555,1,Average
In progress,1149,Low,Phone,Feature request,1st line support,Sheela Cutten,2023-01-18 02:50:49,2023-01-20 02:50:49,2023-01-18 02:52:49,2023-01-18 02:52:09.033,Within SLA,,SLA Violated,,1.0,,Custom software development,Tier 1,Italy,43.036776,12.678565,,0.02223138888888889,1,
Closed,1150,Low,Email,Purchasing and invoicing,1st line support,Kristos Westoll,2023-01-18 03:19:26,2023-01-20 03:19:26,2023-01-18 04:19:26,2023-01-18 03:37:53.083,Within SLA,2023-01-19 20:11:34.763,Within SLA,2023-01-24 03:52:10.396,3.0,1.0,Other,Tier 1,Slovenia,46.1491664,14.9860106,40.869100833333334,0.3075230555555556,1,Slow
Closed,1151,High,Chat,Product setup,1st line support,Nicola Wane,2023-01-18 06:48:43,2023-01-19 06:48:43,2023-01-18 06:50:43,2023-01-18 06:50:21.601,Within SLA,2023-01-18 08:03:40.906,Within SLA,2023-01-23 04:03:47.562,7.0,2.0,Ready to use Software,Tier 1,United Kingdom,55.378052,-3.435973,1.2494183333333333,0.027389166666666666,3,Fast
Closed,1152,Medium,Phone,Pricing and licensing,2nd line support,Adolpho Messingham,2023-01-18 01:34:28,2023-01-20 01:34:28,2023-01-18 01:36:28,2023-01-18 02:56:45.330,SLA Violated,2023-01-18 13:22:04.671,Within SLA,2023-01-21 02:40:20.689,4.0,3.0,Ready to use Software,Tier 2,Bulgaria,42.7249925,25.4833039,11.793519722222223,1.3714805555555556,2,Fast
Closed,1153,Medium,Chat,Purchasing and invoicing,2nd line support,Michele Whyatt,2023-01-18 02:18:40,2023-01-19 02:18:40,2023-01-18 02:20:40,2023-01-18 02:20:37.824,Within SLA,2023-01-19 00:48:35.401,Within SLA,2023-01-24 19:17:08.378,6.0,4.0,Ready to use Software,Tier 2,Germany,51.165691,10.451526,22.4987225,0.03272888888888889,2,Average
Resolved,1154,Low,Email,Pricing and licensing,1st line support,Kristos Westoll,2023-01-18 07:25:42,2023-01-20 07:25:42,2023-01-18 08:25:42,2023-01-18 08:25:00.131,Within SLA,2023-01-19 15:14:33.229,Within SLA,,2.0,,Other,Tier 1,Italy,43.036776,12.678565,31.814230277777778,0.9883697222222222,1,Average
Closed,1155,Medium,Chat,Feature request,2nd line support,Michele Whyatt,2023-01-18 15:27:11,2023-01-19 15:27:11,2023-01-18 15:29:11,2023-01-18 15:27:12.395,Within SLA,2023-01-19 10:11:08.722,Within SLA,2023-01-21 00:33:39.765,6.0,3.0,Custom software development,Tier 2,United Kingdom,55.378052,-3.435973,18.732700555555553,0.0003875,2,Average
Resolved,1156,Medium,Email,Other,2nd line support,Heather Urry,2023-01-18 04:20:21,2023-01-20 04:20:21,2023-01-18 05:20:21,2023-01-18 05:08:17.702,Within SLA,2023-01-18 08:09:36.698,Within SLA,,1.0,,Training and Consulting Services,Tier 2,France,48.864716,2.349014,3.8210272222222224,0.7990838888888889,2,Fast
Resolved,1157,Medium,Chat,Product setup,1st line support,Bernard Beckley,2023-01-18 22:25:35,2023-01-19 22:25:35,2023-01-18 22:27:35,2023-01-18 22:26:19.753,Within SLA,2023-01-19 03:42:58.960,Within SLA,,5.0,,Ready to use Software,Tier 1,Greece,39.368279,21.863141,5.289988888888889,0.01243138888888889,2,Fast
Closed,1158,Medium,Chat,Product setup,1st line support,Kristos Westoll,2023-01-18 18:08:37,2023-01-19 18:08:37,2023-01-18 18:10:37,2023-01-18 18:09:33.175,Within SLA,2023-01-18 21:55:18.637,Within SLA,2023-01-20 21:41:51.832,3.0,3.0,Custom software development,Tier 1,Republic of Ireland,53.094024,-8.019675,3.7782325,0.015604166666666665,2,Fast
Closed,1159,Low,Chat,Product setup,2nd line support,Heather Urry,2023-01-19 19:54:37,2023-01-20 19:54:37,2023-01-19 19:56:37,2023-01-19 19:57:47.885,SLA Violated,2023-01-20 08:53:34.548,Within SLA,2023-01-25 14:55:40.103,6.0,5.0,Training and Consulting Services,Tier 2,United Kingdom,55.378052,-3.435973,12.982652222222223,0.05302361111111111,1,Fast
Resolved,1160,Low,Chat,Pricing and licensing,2nd line support,Michele Whyatt,2023-01-19 09:56:57,2023-01-20 09:56:57,2023-01-19 09:58:57,2023-01-19 09:58:31.828,Within SLA,2023-01-19 21:24:38.855,Within SLA,,60.0,,Ready to use Software,Tier 2,Italy,43.036776,12.678565,11.46162638888889,0.02634111111111111,1,Fast
In progress,1161,Low,Email,Purchasing and invoicing,2nd line support,Michele Whyatt,2023-01-19 11:56:06,2023-01-21 11:56:06,2023-01-19 12:56:06,2023-01-19 12:55:03.068,Within SLA,,SLA Violated,,2.0,,Other,Tier 2,Slovenia,46.1491664,14.9860106,,0.9825188888888889,1,
Closed,1162,Medium,Email,Product setup,1st line support,Bernard Beckley,2023-01-19 01:28:08,2023-01-21 01:28:08,2023-01-19 02:28:08,2023-01-19 01:41:57.250,Within SLA,2023-01-20 16:50:02.509,Within SLA,2023-01-21 09:04:00.687,8.0,5.0,Training and Consulting Services,Tier 1,France,48.864716,2.349014,39.36514138888889,0.23034722222222223,2,Slow
Closed,1163,Low,Email,Product setup,1st line support,Kristos Westoll,2023-01-19 02:31:19,2023-01-21 02:31:19,2023-01-19 03:31:19,2023-01-19 02:37:16.105,Within SLA,2023-01-19 23:08:29.754,Within SLA,2023-01-22 03:44:53.170,4.0,1.0,Ready to use Software,Tier 1,Germany,51.165691,10.451526,20.619653888888887,0.09919583333333334,1,Average
Closed,1164,Low,Chat,Product setup,1st line support,Sheela Cutten,2023-01-19 08:14:44,2023-01-20 08:14:44,2023-01-19 08:16:44,2023-01-19 10:00:36.696,SLA Violated,2023-01-19 15:09:18.779,Within SLA,2023-01-20 15:57:25.455,5.0,5.0,Training and Consulting Services,Tier 1,Italy,43.036776,12.678565,6.909660833333333,1.7646377777777777,1,Fast
Resolved,1165,High,Chat,Product setup,1st line support,Connor Danielovitch,2023-01-19 02:00:02,2023-01-20 02:00:02,2023-01-19 02:02:02,2023-01-19 02:01:24.155,Within SLA,2023-01-21 04:02:43.991,SLA Violated,,4.0,,Ready to use Software,Tier 1,United Kingdom,55.378052,-3.435973,50.0449975,0.022820833333333335,3,Slow
Closed,1166,Low,Email,Pricing and licensing,1st line support,Bernard Beckley,2023-01-19 16:07:40,2023-01-21 16:07:40,2023-01-19 17:07:40,2023-01-19 16:27:09.226,Within SLA,2023-01-20 08:34:33.879,Within SLA,2023-01-23 14:00:07.411,10.0,4.0,Ready to use Software,Tier 1,Poland,52.536273,19.050639,16.448299722222224,0.32478500000000005,1,Average
Closed,1167,Low,Chat,Pricing and licensing,1st line support,Kristos Westoll,2023-01-19 04:01:55,2023-01-20 04:01:55,2023-01-19 04:03:55,2023-01-19 04:02:30.252,Within SLA,2023-01-19 04:21:53.133,Within SLA,2023-01-21 11:09:55.484,3.0,3.0,Ready to use Software,Tier 1,Italy,43.036776,12.678565,0.33281472222222225,0.009792222222222223,1,Fast
Resolved,1168,High,Email,Other,2nd line support,Michele Whyatt,2023-01-19 18:33:13,2023-01-21 18:33:13,2023-01-19 19:33:13,2023-01-19 18:59:45.491,Within SLA,2023-01-20 14:33:25.698,Within SLA,,5.0,,Other,Tier 2,Czech Republic,49.8037633,15.4749126,20.003527222222225,0.44235861111111113,3,Average
Closed,1169,Medium,Chat,Product setup,1st line support,Nicola Wane,2023-01-19 17:03:57,2023-01-20 17:03:57,2023-01-19 17:05:57,2023-01-19 17:05:38.874,Within SLA,2023-01-19 21:18:49.040,Within SLA,2023-01-27 05:20:49.742,6.0,4.0,Custom software development,Tier 1,Poland,52.536273,19.050639,4.2477888888888895,0.02829833333333333,2,Fast
In progress,1170,Medium,Chat,Product setup,1st line support,Bernard Beckley,2023-01-19 02:59:41,2023-01-20 02:59:41,2023-01-19 03:01:41,2023-01-19 03:01:25.458,Within SLA,,SLA Violated,,60.0,,Ready to use Software,Tier 1,Austria,47.6964719,13.3457347,,0.02901611111111111,2,
In progress,1171,High,Email,Feature request,2nd line support,Michele Whyatt,2023-01-20 08:12:18,2023-01-22 08:12:18,2023-01-20 09:12:18,2023-01-20 11:23:09.594,SLA Violated,,SLA Violated,,2.0,,Other,Tier 2,Germany,51.165691,10.451526,,3.180998333333333,3,
In progress,1172,Low,Email,Purchasing and invoicing,1st line support,Kristos Westoll,2023-01-20 16:02:00,2023-01-22 16:02:00,2023-01-20 17:02:00,2023-01-20 16:31:24.768,Within SLA,,SLA Violated,,6.0,,Ready to use Software,Tier 1,Germany,51.165691,10.451526,,0.49021333333333333,1,
In progress,1173,Low,Email,Product setup,1st line support,Nicola Wane,2023-01-20 18:26:33,2023-01-22 18:26:33,2023-01-20 19:26:33,2023-01-20 18:51:24.340,Within SLA,,SLA Violated,,3.0,,Ready to use Software,Tier 1,United Kingdom,55.378052,-3.435973,,0.4142611111111111,1,
Closed,1174,Low,Email,Product setup,1st line support,Bernard Beckley,2023-01-20 16:12:23,2023-01-22 16:12:23,2023-01-20 17:12:23,2023-01-20 16:41:51.920,Within SLA,2023-01-21 20:59:34.703,Within SLA,2023-01-26 19:39:01.757,2.0,3.0,Ready to use Software,Tier 1,Republic of Ireland,53.094024,-8.019675,28.786584166666664,0.4913666666666667,1,Average
